,index,x,y
338075,201401VK30420,-0.284213,51.412618
338076,201401VK30421,-0.298744,51.393046
338077,201401VK30422,-0.277895,51.404702
338078,201401VK30423,-0.303389,51.376297
338079,201401VK30424,-0.302601,51.378174
338081,201401VK30426,-0.305068,51.389181
338082,201401VK30427,-0.302538,51.399306
338083,201401VK30428,-0.28177,51.378051
338084,201401VK30429,-0.259532,51.396068
338085,201401VK30431,-0.304471,51.393669
338086,201401VK30433,-0.304322,51.40158
338087,201401VK30434,-0.252616,51.385173
338088,201401VK30435,-0.299532,51.418327
338089,201401VK30436,-0.256608,51.435142
338090,201401VK30437,-0.273726,51.408508
338091,201401VK30438,-0.307914,51.362694
338092,201401VK30440,-0.297485,51.388262
338093,201401VK30442,-0.300111,51.394955
338094,201401VK30443,-0.30733,51.390203
338095,201401VK30444,-0.307527,51.365386
338096,201401VK30445,-0.30705,51.390019
338097,201401VK30446,-0.280016,51.378834
338098,201401VK30447,-0.287334,51.413743
338099,201401VK30448,-0.246156,51.38121
338100,201401VK30449,-0.312901,51.39505
338101,201401VK30450,-0.302884,51.393826
338102,201401VK30451,-0.251128,51.390277
338103,201401VK30452,-0.303802,51.407868
338104,201401VK30454,-0.301093,51.415023
338105,201401VK30455,-0.287529,51.412397
338106,201401VK30456,-0.261396,51.392408
338107,201401VK30458,-0.298367,51.391602
338108,201401VK30459,-0.303865,51.40616
338109,201401VK30462,-0.302272,51.410363
338110,201401VK30465,-0.306942,51.427967
338111,201401VK30466,-0.303225,51.376835
338112,201401VK30467,-0.292198,51.410577
338113,201401VK30468,-0.253146,51.390127
338114,201401VK39008,-0.266676,51.401029
338116,201401VK39018,-0.274761,51.373361
338117,201401VK39020,-0.28592,51.382338
338118,201401VK39030,-0.302479,51.408658
338119,201401VK39040,-0.273478,51.403648
338120,201401VK39056,-0.268378,51.397817
338121,201401VK39059,-0.302877,51.409563
338343,201401VW40256,-0.250827,51.416981
338430,201401VW40353,-0.255266,51.398612
338500,201401VW40434,-0.30258,51.374847
338573,201401VW40515,-0.243068,51.394293
427104,2.01E+12,-0.285943,51.361349
16068,201201TB00125,-0.151981,51.371668
16121,201201TB00192,-0.191154,51.362028
16202,201201TB00310,-0.218127,51.373952
16210,201201TB00321,-0.201166,51.355797
16256,201201TB00378,-0.18713,51.362055
16289,201201TB00421,-0.150663,51.361575
16347,201201TB00491,-0.162684,51.387844
16406,201201TB00564,-0.194333,51.372508
16408,201201TB00566,-0.174034,51.384334
16435,201201TB00604,-0.214862,51.358165
16446,201201TB00618,-0.169979,51.3599
16500,201201TB00686,-0.235878,51.375659
16517,201201TB00709,-0.191939,51.360331
16532,201201TB00730,-0.158677,51.365928
16559,201201TB00765,-0.146048,51.369146
16645,201201TB00871,-0.183379,51.380612
16712,201201TB00963,-0.184433,51.346726
16754,201201TB01015,-0.226335,51.336307
16834,201201TB01106,-0.147937,51.350831
16855,201201TB01136,-0.150914,51.362478
16863,201201TB01144,-0.172154,51.362992
16911,201201TB01215,-0.200989,51.378636
17028,201201TD00073,-0.178449,51.378108
17051,201201TD00098,-0.187042,51.382468
18515,201201VW40034,-0.209535,51.38794
18637,201201VW40179,-0.193878,51.387699
18667,201201VW40212,-0.162529,51.388111
18720,201201VW40274,-0.197095,51.38631
18744,201201VW40305,-0.209111,51.387753
18756,201201VW40318,-0.208968,51.387751
22925,201201ZD30069,-0.121912,51.362107
22950,201201ZD30102,-0.132837,51.39016
22964,201201ZD30117,-0.138946,51.384861
23003,201201ZD30165,-0.143219,51.343202
23351,201201ZD30599,-0.133401,51.390438
23433,201201ZD30697,-0.126906,51.377025
23535,201201ZD30815,-0.131802,51.373236
23663,201201ZD30960,-0.133828,51.390535
23751,201201ZT80001,-0.218328,51.37989
23752,201201ZT80002,-0.164381,51.349021
23753,201201ZT80005,-0.189812,51.37055
23754,201201ZT80006,-0.161269,51.354998
23755,201201ZT80007,-0.151996,51.367711
23756,201201ZT80008,-0.213517,51.352119
23757,201201ZT80009,-0.16475,51.364944
23758,201201ZT80010,-0.167197,51.371997
23759,201201ZT80012,-0.244042,51.380099
23760,201201ZT80013,-0.205954,51.361896
23761,201201ZT80014,-0.226529,51.372191
23762,201201ZT80015,-0.203385,51.376155
23763,201201ZT80016,-0.190433,51.383959
23764,201201ZT80017,-0.184335,51.363721
23765,201201ZT80018,-0.147642,51.368812
23766,201201ZT80019,-0.147776,51.347681
23767,201201ZT80021,-0.176605,51.384734
23768,201201ZT80023,-0.1944,51.35983
23769,201201ZT80025,-0.170177,51.37654
23770,201201ZT80027,-0.183383,51.380523
23771,201201ZT80029,-0.134537,51.34837
23772,201201ZT80030,-0.19805,51.343699
23773,201201ZT80031,-0.200845,51.378634
23774,201201ZT80032,-0.218622,51.379715
23775,201201ZT80033,-0.142439,51.358927
23776,201201ZT80034,-0.136094,51.348934
23777,201201ZT80036,-0.1857,51.36554
23778,201201ZT80037,-0.219956,51.378656
23779,201201ZT80038,-0.185099,51.362564
23780,201201ZT80039,-0.20596,51.372777
23781,201201ZT80041,-0.153881,51.367291
23782,201201ZT80042,-0.134207,51.352951
23783,201201ZT80044,-0.155416,51.357693
23784,201201ZT80046,-0.198046,51.343788
23785,201201ZT80047,-0.131315,51.367563
23786,201201ZT80048,-0.204343,51.344335
23787,201201ZT80049,-0.237995,51.37668
23788,201201ZT80050,-0.23069,51.372344
23789,201201ZT80051,-0.211346,51.385719
23790,201201ZT80052,-0.236105,51.373505
23791,201201ZT80053,-0.154025,51.367294
23792,201201ZT80054,-0.194487,51.372241
23793,201201ZT80055,-0.168468,51.361765
23794,201201ZT80056,-0.196442,51.380994
23795,201201ZT80057,-0.154835,51.368566
23796,201201ZT80059,-0.198193,51.343701
23797,201201ZT80060,-0.154025,51.367294
23798,201201ZT80062,-0.21461,51.364636
23799,201201ZT80063,-0.153303,51.367372
23800,201201ZT80065,-0.140442,51.362133
23801,201201ZT80067,-0.229656,51.380512
23802,201201ZT80068,-0.149376,51.368569
23803,201201ZT80070,-0.165866,51.369368
23804,201201ZT80071,-0.177689,51.364697
23805,201201ZT80073,-0.213552,51.354907
23806,201201ZT80074,-0.135633,51.346139
23807,201201ZT80075,-0.153881,51.367291
23808,201201ZT80077,-0.149258,51.357236
23809,201201ZT80078,-0.178069,51.38044
23810,201201ZT80080,-0.137964,51.359486
23811,201201ZT80081,-0.196291,51.381172
23812,201201ZT80082,-0.216581,51.358281
23813,201201ZT80084,-0.133697,51.36904
23814,201201ZT80086,-0.223843,51.374758
23815,201201ZT80087,-0.22472,51.366948
23816,201201ZT80088,-0.192481,51.386688
23817,201201ZT80089,-0.160688,51.355168
23818,201201ZT80090,-0.125703,51.360729
23819,201201ZT80091,-0.201343,51.362274
23820,201201ZT80092,-0.191184,51.357622
23821,201201ZT80094,-0.190422,51.384229
23822,201201ZT80097,-0.147626,51.347858
23823,201201ZT80100,-0.225188,51.37343
23824,201201ZT80101,-0.172728,51.363001
23825,201201ZT80102,-0.222047,51.376619
23826,201201ZT80103,-0.172687,51.382065
23827,201201ZT80106,-0.129276,51.354131
23828,201201ZT80107,-0.145841,51.342254
23829,201201ZT80108,-0.137656,51.352916
23830,201201ZT80110,-0.168803,51.385781
23831,201201ZT80112,-0.209431,51.372201
23832,201201ZT80113,-0.191035,51.361396
23833,201201ZT80114,-0.192994,51.366373
23834,201201ZT80115,-0.152123,51.375267
23835,201201ZT80116,-0.200845,51.378634
23836,201201ZT80118,-0.177521,51.354442
23837,201201ZT80119,-0.125424,51.367559
23838,201201ZT80121,-0.186017,51.386589
23839,201201ZT80123,-0.189686,51.384667
23840,201201ZT80124,-0.194107,51.349034
23841,201201ZT80126,-0.20361,51.370403
23842,201201ZT80127,-0.187123,51.362235
23843,201201ZT80128,-0.177806,51.376209
23844,201201ZT80129,-0.182825,51.365586
23845,201201ZT80130,-0.148413,51.353266
23846,201201ZT80131,-0.202471,51.340799
23847,201201ZT80132,-0.19072,51.383963
23848,201201ZT80133,-0.151176,51.363112
23849,201201ZT80134,-0.189791,51.363805
23850,201201ZT80135,-0.202371,51.383693
23851,201201ZT80136,-0.155622,51.366869
23852,201201ZT80137,-0.21996,51.378566
23853,201201ZT80138,-0.154839,51.368476
23854,201201ZT80139,-0.173965,51.357175
23855,201201ZT80140,-0.177662,51.376207
23856,201201ZT80141,-0.173492,51.383516
23857,201201ZT80143,-0.148999,51.36011
23858,201201ZT80144,-0.190149,51.383865
23859,201201ZT80145,-0.191547,51.359336
23860,201201ZT80146,-0.19756,51.356191
23861,201201ZT80147,-0.191295,51.358433
23862,201201ZT80148,-0.167825,51.334686
23863,201201ZT80149,-0.136702,51.362253
23864,201201ZT80150,-0.194673,51.371165
23865,201201ZT80151,-0.183226,51.362714
23866,201201ZT80152,-0.236019,51.375751
23867,201201ZT80153,-0.158005,51.386241
23868,201201ZT80154,-0.156344,51.381089
23869,201201ZT80155,-0.149692,51.357153
23870,201201ZT80157,-0.185099,51.362564
23871,201201ZT80158,-0.168544,51.370669
23872,201201ZT80160,-0.137816,51.359573
23873,201201ZT80161,-0.138662,51.356439
23874,201201ZT80162,-0.211487,51.385811
23875,201201ZT80163,-0.190766,51.382795
23876,201201ZT80164,-0.218339,51.361095
23877,201201ZT80166,-0.217783,51.368011
23878,201201ZT80167,-0.17597,51.386253
23879,201201ZT80168,-0.14723,51.357654
23880,201201ZT80169,-0.166623,51.354002
23881,201201ZT80170,-0.136565,51.369176
23882,201201ZT80172,-0.178134,51.367941
23883,201201ZT80173,-0.186168,51.386411
23884,201201ZT80174,-0.193589,51.358558
23885,201201ZT80175,-0.139904,51.386045
23886,201201ZT80176,-0.190891,51.361394
23887,201201ZT80177,-0.193134,51.366465
23888,201201ZT80178,-0.232932,51.366352
23889,201201ZT80179,-0.196294,51.381082
23890,201201ZT80180,-0.212684,51.358761
23891,201201ZT80182,-0.156155,51.360763
23892,201201ZT80183,-0.133855,51.368683
23893,201201ZT80184,-0.211634,51.385723
23894,201201ZT80185,-0.188405,51.369809
23895,201201ZT80186,-0.202607,51.340981
23896,201201ZT80187,-0.147911,51.35146
23897,201201ZT80189,-0.21516,51.3579
23898,201201ZT80190,-0.14028,51.369684
23899,201201ZT80191,-0.154835,51.368566
23900,201201ZT80192,-0.149679,51.364617
23901,201201ZT80193,-0.170117,51.381665
23902,201201ZT80195,-0.134536,51.390816
23903,201201ZT80196,-0.190891,51.361394
23904,201201ZT80197,-0.191543,51.359426
23905,201201ZT80198,-0.226081,51.372634
23906,201201ZT80199,-0.236853,51.376483
23907,201201ZT80200,-0.168643,51.353764
23908,201201ZT80202,-0.181908,51.381489
23909,201201ZT80203,-0.190597,51.361569
23910,201201ZT80205,-0.17577,51.37321
23911,201201ZT80206,-0.16909,51.385786
23912,201201ZT80207,-0.202562,51.360495
23913,201201ZT80208,-0.127089,51.347891
23914,201201ZT80209,-0.194592,51.362261
23915,201201ZT80210,-0.141389,51.388407
23916,201201ZT80211,-0.179295,51.385765
23917,201201ZT80212,-0.150527,51.361393
23918,201201ZT80213,-0.169343,51.357822
23919,201201ZT80214,-0.206957,51.347253
23920,201201ZT80215,-0.170184,51.37636
23921,201201ZT80216,-0.173682,51.35708
23922,201201ZT80217,-0.167757,51.368768
23923,201201ZT80218,-0.21327,51.38431
23924,201201ZT80221,-0.193004,51.366103
23925,201201ZT80222,-0.234621,51.374741
23926,201201ZT80223,-0.133833,51.355103
23927,201201ZT80225,-0.1559,51.359949
23928,201201ZT80226,-0.219601,51.369298
23929,201201ZT80227,-0.14837,51.361449
23930,201201ZT80228,-0.190117,51.384674
23931,201201ZT80229,-0.170691,51.378077
23932,201201ZT80231,-0.194106,51.360005
23933,201201ZT80232,-0.134104,51.35196
23934,201201ZT80233,-0.173864,51.37417
23935,201201ZT80234,-0.240111,51.377701
23936,201201ZT80235,-0.14358,51.352021
23937,201201ZT80237,-0.149409,51.357059
23938,201201ZT80239,-0.139462,51.386308
23939,201201ZT80240,-0.223693,51.374936
23940,201201ZT80241,-0.195651,51.368212
23941,201201ZT80242,-0.172381,51.371718
23942,201201ZT80243,-0.168428,51.362754
23943,201201ZT80244,-0.202852,51.360409
23944,201201ZT80246,-0.173495,51.383426
23945,201201ZT80247,-0.177775,51.366137
23946,201201ZT80248,-0.151169,51.363292
23947,201201ZT80249,-0.168264,51.370485
23948,201201ZT80250,-0.160859,51.365243
23949,201201ZT80251,-0.193485,51.364851
23951,201201ZT80253,-0.156146,51.364539
23952,201201ZT80254,-0.167681,51.334684
23953,201201ZT80255,-0.167179,51.361655
23955,201201ZT80257,-0.195024,51.347609
23956,201201ZT80258,-0.213986,51.354824
23957,201201ZT80259,-0.186899,51.382466
23958,201201ZT80261,-0.218479,51.361187
23959,201201ZT80264,-0.151773,51.358985
23960,201201ZT80266,-0.242931,51.379093
23961,201201ZT80268,-0.147242,51.346683
23962,201201ZT80269,-0.189399,51.384662
23963,201201ZT80271,-0.191652,51.360327
23964,201201ZT80273,-0.162025,51.364812
23965,201201ZT80274,-0.208459,51.338193
23966,201201ZT80277,-0.239186,51.383083
23968,201201ZT80279,-0.132607,51.367584
23969,201201ZT80280,-0.216578,51.358371
23970,201201ZT80281,-0.191403,51.359334
23971,201201ZT80283,-0.182388,51.380237
23972,201201ZT80284,-0.195075,51.353635
23973,201201ZT80285,-0.175826,51.38625
23974,201201ZT80286,-0.189647,51.363803
23975,201201ZT80287,-0.151861,51.374634
23976,201201ZT80288,-0.200695,51.378811
23977,201201ZT80289,-0.158166,51.350003
23978,201201ZT80290,-0.1774,51.375574
23979,201201ZT80291,-0.153881,51.367291
23980,201201ZT80292,-0.172237,51.371716
23981,201201ZT80294,-0.177275,51.375122
23982,201201ZT80295,-0.190971,51.370298
23983,201201ZT80296,-0.192878,51.365651
23984,201201ZT80297,-0.21342,51.376758
23985,201201ZT80298,-0.153232,51.326274
23986,201201ZT80300,-0.170115,51.356485
23987,201201ZT80301,-0.121323,51.362457
23988,201201ZT80302,-0.202342,51.340437
23989,201201ZT80303,-0.150914,51.362478
23990,201201ZT80304,-0.221004,51.377593
23991,201201ZT80305,-0.149258,51.357236
23992,201201ZT80306,-0.20695,51.347432
23993,201201ZT80307,-0.158391,51.337236
23994,201201ZT80310,-0.22788,51.370683
23995,201201ZT80311,-0.241803,51.378536
23996,201201ZT80312,-0.196294,51.381082
23997,201201ZT80313,-0.205785,51.344177
23998,201201ZT80314,-0.236856,51.376394
23999,201201ZT80315,-0.183897,51.371178
24000,201201ZT80317,-0.225397,51.368037
24001,201201ZT80318,-0.221004,51.377593
24002,201201ZT80319,-0.238282,51.376685
24003,201201ZT80320,-0.170545,51.356492
24004,201201ZT80321,-0.219397,51.36345
24005,201201ZT80323,-0.131315,51.367563
24006,201201ZT80325,-0.204261,51.353776
24007,201201ZT80326,-0.235738,51.375567
24008,201201ZT80327,-0.238227,51.385587
24009,201201ZT80328,-0.194812,51.363973
24010,201201ZT80329,-0.145845,51.342164
24011,201201ZT80330,-0.190296,51.383777
24013,201201ZT80332,-0.169254,51.37086
24014,201201ZT80333,-0.243779,51.379465
24015,201201ZT80335,-0.194566,51.355605
24016,201201ZT80336,-0.162285,51.354744
24017,201201ZT80338,-0.228024,51.370685
24018,201201ZT80339,-0.194673,51.371165
24019,201201ZT80340,-0.185099,51.362564
24020,201201ZT80341,-0.147227,51.357744
24021,201201ZT80343,-0.154846,51.368296
24022,201201ZT80344,-0.226823,51.372016
24023,201201ZT80345,-0.190113,51.384763
24024,201201ZT80346,-0.170672,51.371332
24025,201201ZT80347,-0.239316,51.372204
24026,201201ZT80349,-0.218328,51.37989
24027,201201ZT80350,-0.149033,51.355704
24028,201201ZT80351,-0.14358,51.352021
24029,201201ZT80355,-0.205818,51.361714
24030,201201ZT80357,-0.189481,51.360743
24031,201201ZT80358,-0.174164,51.363023
24032,201201ZT80360,-0.169147,51.373556
24033,201201ZT80361,-0.239687,51.377515
24034,201201ZT80362,-0.192336,51.364834
24035,201201ZT80363,-0.195168,51.347611
24036,201201ZT80364,-0.154979,51.368568
24037,201201ZT80365,-0.167757,51.368768
24038,201201ZT80366,-0.149638,51.358501
24039,201201ZT80367,-0.185836,51.373007
24040,201201ZT80368,-0.214574,51.350786
24041,201201ZT80369,-0.215079,51.359967
24042,201201ZT80370,-0.22746,51.370406
24043,201201ZT80371,-0.228609,51.370424
24044,201201ZT80372,-0.193893,51.369084
24045,201201ZT80373,-0.193838,51.374119
24046,201201ZT80375,-0.141791,51.389133
24047,201201ZT80376,-0.153499,51.32322
24048,201201ZT80377,-0.179846,51.379119
24049,201201ZT80378,-0.242651,51.378909
24050,201201ZT80380,-0.155691,51.37946
24051,201201ZT80381,-0.189438,51.361821
24052,201201ZT80384,-0.187694,51.369618
24053,201201ZT80385,-0.186348,51.37823
24054,201201ZT80386,-0.151146,51.356727
24055,201201ZT80388,-0.191795,51.360329
24057,201201ZT80390,-0.16345,51.365104
24058,201201ZT80391,-0.18266,51.387885
24059,201201ZT80392,-0.221944,51.353326
24060,201201ZT80393,-0.157916,51.363398
24061,201201ZT80394,-0.194662,51.371434
24062,201201ZT80395,-0.200845,51.378634
24063,201201ZT80396,-0.204277,51.382733
24064,201201ZT80397,-0.138662,51.356439
24065,201201ZT80398,-0.209118,51.387574
24066,201201ZT80399,-0.218331,51.3798
24067,201201ZT80401,-0.205818,51.361714
24068,201201ZT80402,-0.195021,51.347699
24069,201201ZT80403,-0.163594,51.365106
24070,201201ZT80404,-0.22788,51.370683
24071,201201ZT80405,-0.187977,51.369712
24072,201201ZT80406,-0.187182,51.38256
24073,201201ZT80407,-0.161734,51.372091
24074,201201ZT80411,-0.244186,51.380101
24075,201201ZT80412,-0.154028,51.367204
24076,201201ZT80413,-0.139904,51.386045
24077,201201ZT80414,-0.156617,51.363558
24078,201201ZT80415,-0.191689,51.363025
24079,201201ZT80416,-0.194173,51.387524
24080,201201ZT80418,-0.157628,51.384887
24081,201201ZT80419,-0.24316,51.380625
24082,201201ZT80421,-0.212825,51.384662
24083,201201ZT80425,-0.158005,51.386241
24084,201201ZT80426,-0.18626,51.365909
24085,201201ZT80427,-0.169538,51.370955
24087,201201ZT80431,-0.183099,51.380428
24088,201201ZT80432,-0.228164,51.370777
24089,201201ZT80434,-0.210937,51.374112
24090,201201ZT89001,-0.198649,51.343078
24091,201201ZT89003,-0.159638,51.37062
24092,201201ZT89005,-0.194848,51.370358
24093,201201ZT89008,-0.227271,51.371573
24094,201201ZT89010,-0.194323,51.361807
24095,201201ZT89017,-0.193001,51.366193
24096,201201ZT89092,-0.132418,51.365153
50212,201201TB00125,-0.151981,51.371668
50265,201201TB00192,-0.191154,51.362028
50346,201201TB00310,-0.218127,51.373952
50354,201201TB00321,-0.201166,51.355797
50400,201201TB00378,-0.18713,51.362055
50433,201201TB00421,-0.150663,51.361575
50491,201201TB00491,-0.162684,51.387844
50550,201201TB00564,-0.194333,51.372508
50552,201201TB00566,-0.174034,51.384334
50579,201201TB00604,-0.214862,51.358165
50590,201201TB00618,-0.169979,51.3599
50644,201201TB00686,-0.235878,51.375659
50661,201201TB00709,-0.191939,51.360331
50676,201201TB00730,-0.158677,51.365928
50703,201201TB00765,-0.146048,51.369146
50789,201201TB00871,-0.183379,51.380612
50856,201201TB00963,-0.184433,51.346726
50898,201201TB01015,-0.226335,51.336307
50978,201201TB01106,-0.147937,51.350831
50999,201201TB01136,-0.150914,51.362478
51007,201201TB01144,-0.172154,51.362992
51055,201201TB01215,-0.200989,51.378636
51172,201201TD00073,-0.178449,51.378108
51195,201201TD00098,-0.187042,51.382468
52659,201201VW40034,-0.209535,51.38794
52781,201201VW40179,-0.193878,51.387699
52811,201201VW40212,-0.162529,51.388111
52864,201201VW40274,-0.197095,51.38631
52888,201201VW40305,-0.209111,51.387753
52900,201201VW40318,-0.208968,51.387751
57069,201201ZD30069,-0.121912,51.362107
57094,201201ZD30102,-0.132837,51.39016
57108,201201ZD30117,-0.138946,51.384861
57147,201201ZD30165,-0.143219,51.343202
57495,201201ZD30599,-0.133401,51.390438
57577,201201ZD30697,-0.126906,51.377025
57679,201201ZD30815,-0.131802,51.373236
57807,201201ZD30960,-0.133828,51.390535
57895,201201ZT80001,-0.218328,51.37989
57896,201201ZT80002,-0.164381,51.349021
57897,201201ZT80005,-0.189812,51.37055
57898,201201ZT80006,-0.161269,51.354998
57899,201201ZT80007,-0.151996,51.367711
57900,201201ZT80008,-0.213517,51.352119
57901,201201ZT80009,-0.16475,51.364944
57902,201201ZT80010,-0.167197,51.371997
57903,201201ZT80012,-0.244042,51.380099
57904,201201ZT80013,-0.205954,51.361896
57905,201201ZT80014,-0.226529,51.372191
57906,201201ZT80015,-0.203385,51.376155
57907,201201ZT80016,-0.190433,51.383959
57908,201201ZT80017,-0.184335,51.363721
57909,201201ZT80018,-0.147642,51.368812
57910,201201ZT80019,-0.147776,51.347681
57911,201201ZT80021,-0.176605,51.384734
57912,201201ZT80023,-0.1944,51.35983
57913,201201ZT80025,-0.170177,51.37654
57914,201201ZT80027,-0.183383,51.380523
57915,201201ZT80029,-0.134537,51.34837
57916,201201ZT80030,-0.19805,51.343699
57917,201201ZT80031,-0.200845,51.378634
57918,201201ZT80032,-0.218622,51.379715
57919,201201ZT80033,-0.142439,51.358927
57920,201201ZT80034,-0.136094,51.348934
57921,201201ZT80036,-0.1857,51.36554
57922,201201ZT80037,-0.219956,51.378656
57923,201201ZT80038,-0.185099,51.362564
57924,201201ZT80039,-0.20596,51.372777
57925,201201ZT80041,-0.153881,51.367291
57926,201201ZT80042,-0.134207,51.352951
57927,201201ZT80044,-0.155416,51.357693
57928,201201ZT80046,-0.198046,51.343788
57929,201201ZT80047,-0.131315,51.367563
57930,201201ZT80048,-0.204343,51.344335
57931,201201ZT80049,-0.237995,51.37668
57932,201201ZT80050,-0.23069,51.372344
57933,201201ZT80051,-0.211346,51.385719
57934,201201ZT80052,-0.236105,51.373505
57935,201201ZT80053,-0.154025,51.367294
57936,201201ZT80054,-0.194487,51.372241
57937,201201ZT80055,-0.168468,51.361765
57938,201201ZT80056,-0.196442,51.380994
57939,201201ZT80057,-0.154835,51.368566
57940,201201ZT80059,-0.198193,51.343701
57941,201201ZT80060,-0.154025,51.367294
57942,201201ZT80062,-0.21461,51.364636
57943,201201ZT80063,-0.153303,51.367372
57944,201201ZT80065,-0.140442,51.362133
57945,201201ZT80067,-0.229656,51.380512
57946,201201ZT80068,-0.149376,51.368569
57947,201201ZT80070,-0.165866,51.369368
57948,201201ZT80071,-0.177689,51.364697
57949,201201ZT80073,-0.213552,51.354907
57950,201201ZT80074,-0.135633,51.346139
57951,201201ZT80075,-0.153881,51.367291
57952,201201ZT80077,-0.149258,51.357236
57953,201201ZT80078,-0.178069,51.38044
57954,201201ZT80080,-0.137964,51.359486
57955,201201ZT80081,-0.196291,51.381172
57956,201201ZT80082,-0.216581,51.358281
57957,201201ZT80084,-0.133697,51.36904
57958,201201ZT80086,-0.223843,51.374758
57959,201201ZT80087,-0.22472,51.366948
57960,201201ZT80088,-0.192481,51.386688
57961,201201ZT80089,-0.160688,51.355168
57962,201201ZT80090,-0.125703,51.360729
57963,201201ZT80091,-0.201343,51.362274
57964,201201ZT80092,-0.191184,51.357622
57965,201201ZT80094,-0.190422,51.384229
57966,201201ZT80097,-0.147626,51.347858
57967,201201ZT80100,-0.225188,51.37343
57968,201201ZT80101,-0.172728,51.363001
57969,201201ZT80102,-0.222047,51.376619
57970,201201ZT80103,-0.172687,51.382065
57971,201201ZT80106,-0.129276,51.354131
57972,201201ZT80107,-0.145841,51.342254
57973,201201ZT80108,-0.137656,51.352916
57974,201201ZT80110,-0.168803,51.385781
57975,201201ZT80112,-0.209431,51.372201
57976,201201ZT80113,-0.191035,51.361396
57977,201201ZT80114,-0.192994,51.366373
57978,201201ZT80115,-0.152123,51.375267
57979,201201ZT80116,-0.200845,51.378634
57980,201201ZT80118,-0.177521,51.354442
57981,201201ZT80119,-0.125424,51.367559
57982,201201ZT80121,-0.186017,51.386589
57983,201201ZT80123,-0.189686,51.384667
57984,201201ZT80124,-0.194107,51.349034
57985,201201ZT80126,-0.20361,51.370403
57986,201201ZT80127,-0.187123,51.362235
57987,201201ZT80128,-0.177806,51.376209
57988,201201ZT80129,-0.182825,51.365586
57989,201201ZT80130,-0.148413,51.353266
57990,201201ZT80131,-0.202471,51.340799
57991,201201ZT80132,-0.19072,51.383963
57992,201201ZT80133,-0.151176,51.363112
57993,201201ZT80134,-0.189791,51.363805
57994,201201ZT80135,-0.202371,51.383693
57995,201201ZT80136,-0.155622,51.366869
57996,201201ZT80137,-0.21996,51.378566
57997,201201ZT80138,-0.154839,51.368476
57998,201201ZT80139,-0.173965,51.357175
57999,201201ZT80140,-0.177662,51.376207
58000,201201ZT80141,-0.173492,51.383516
58001,201201ZT80143,-0.148999,51.36011
58002,201201ZT80144,-0.190149,51.383865
58003,201201ZT80145,-0.191547,51.359336
58004,201201ZT80146,-0.19756,51.356191
58005,201201ZT80147,-0.191295,51.358433
58006,201201ZT80148,-0.167825,51.334686
58007,201201ZT80149,-0.136702,51.362253
58008,201201ZT80150,-0.194673,51.371165
58009,201201ZT80151,-0.183226,51.362714
58010,201201ZT80152,-0.236019,51.375751
58011,201201ZT80153,-0.158005,51.386241
58012,201201ZT80154,-0.156344,51.381089
58013,201201ZT80155,-0.149692,51.357153
58014,201201ZT80157,-0.185099,51.362564
58015,201201ZT80158,-0.168544,51.370669
58016,201201ZT80160,-0.137816,51.359573
58017,201201ZT80161,-0.138662,51.356439
58018,201201ZT80162,-0.211487,51.385811
58019,201201ZT80163,-0.190766,51.382795
58020,201201ZT80164,-0.218339,51.361095
58021,201201ZT80166,-0.217783,51.368011
58022,201201ZT80167,-0.17597,51.386253
58023,201201ZT80168,-0.14723,51.357654
58024,201201ZT80169,-0.166623,51.354002
58025,201201ZT80170,-0.136565,51.369176
58026,201201ZT80172,-0.178134,51.367941
58027,201201ZT80173,-0.186168,51.386411
58028,201201ZT80174,-0.193589,51.358558
58029,201201ZT80175,-0.139904,51.386045
58030,201201ZT80176,-0.190891,51.361394
58031,201201ZT80177,-0.193134,51.366465
58032,201201ZT80178,-0.232932,51.366352
58033,201201ZT80179,-0.196294,51.381082
58034,201201ZT80180,-0.212684,51.358761
58035,201201ZT80182,-0.156155,51.360763
58036,201201ZT80183,-0.133855,51.368683
58037,201201ZT80184,-0.211634,51.385723
58038,201201ZT80185,-0.188405,51.369809
58039,201201ZT80186,-0.202607,51.340981
58040,201201ZT80187,-0.147911,51.35146
58041,201201ZT80189,-0.21516,51.3579
58042,201201ZT80190,-0.14028,51.369684
58043,201201ZT80191,-0.154835,51.368566
58044,201201ZT80192,-0.149679,51.364617
58045,201201ZT80193,-0.170117,51.381665
58046,201201ZT80195,-0.134536,51.390816
58047,201201ZT80196,-0.190891,51.361394
58048,201201ZT80197,-0.191543,51.359426
58049,201201ZT80198,-0.226081,51.372634
58050,201201ZT80199,-0.236853,51.376483
58051,201201ZT80200,-0.168643,51.353764
58052,201201ZT80202,-0.181908,51.381489
58053,201201ZT80203,-0.190597,51.361569
58054,201201ZT80205,-0.17577,51.37321
58055,201201ZT80206,-0.16909,51.385786
58056,201201ZT80207,-0.202562,51.360495
58057,201201ZT80208,-0.127089,51.347891
58058,201201ZT80209,-0.194592,51.362261
58059,201201ZT80210,-0.141389,51.388407
58060,201201ZT80211,-0.179295,51.385765
58061,201201ZT80212,-0.150527,51.361393
58062,201201ZT80213,-0.169343,51.357822
58063,201201ZT80214,-0.206957,51.347253
58064,201201ZT80215,-0.170184,51.37636
58065,201201ZT80216,-0.173682,51.35708
58066,201201ZT80217,-0.167757,51.368768
58067,201201ZT80218,-0.21327,51.38431
58068,201201ZT80221,-0.193004,51.366103
58069,201201ZT80222,-0.234621,51.374741
